Date,Close,Open,High,Low,Volumn,Percent Change
12/1/2016,631.55,633.63,636.43,631.55,0.05M,-0.05%
11/30/2016,631.89,626.68,632.9,622.12,0.06M,0.98%
11/29/2016,625.78,631.22,632.89,623.32,0.05M,-0.77%
11/28/2016,630.62,640.58,640.75,628.48,0.04M,-1.98%
11/25/2016,643.38,648.82,648.82,641.7,0.05M,-0.63%
11/24/2016,647.47,650.52,651.55,645.36,0.06M,-0.02%
11/23/2016,647.59,643.82,649.65,643.6,0.05M,0.59%
11/22/2016,643.76,638.29,643.8,638.29,0.05M,0.77%
11/21/2016,638.87,635.82,638.87,634.43,0.05M,0.71%
11/18/2016,634.35,635.63,636.61,632.45,0.04M,-0.26%
11/17/2016,636.02,638.7,639.16,635.32,0.06M,-0.42%
11/16/2016,638.72,638,641.21,637.99,0.05M,0.19%
11/15/2016,637.51,636.01,639.38,635.2,0.05M,0.53%
11/14/2016,634.13,640.06,642.24,634.13,0.06M,-1.23%
11/11/2016,642,641.8,642.9,639.88,0.05M,0.02%
11/10/2016,641.9,640.96,642.88,639.68,0.05M,1.02%
11/9/2016,635.42,641.84,641.84,620.35,0.07M,-1.03%
11/8/2016,642.01,640,643.43,640,0.03M,0.33%
11/7/2016,639.91,633.03,639.98,632.63,0.04M,1.17%
11/4/2016,632.54,632.39,634.5,631.8,0.03M,-0.04%
11/3/2016,632.81,634.28,634.28,627.9,0.06M,-0.59%
11/2/2016,636.54,641.56,642.87,636.54,0.07M,-1.01%
11/1/2016,643.05,643.26,644.7,641.4,0.06M,-0.18%
10/31/2016,644.22,649.28,649.28,644.22,0.06M,-0.78%
10/28/2016,649.27,643.66,649.31,642.82,0.05M,0.79%
10/27/2016,644.18,641.42,644.18,640.13,0.04M,0.37%
10/26/2016,641.81,643.57,645.25,639.07,0.03M,-0.48%
10/25/2016,644.91,645.32,646.97,640.03,0.05M,-0.52%
10/24/2016,648.29,654.17,654.17,648.29,0.04M,-1.05%
10/21/2016,655.17,657.38,658.77,653.71,0.04M,-0.30%
10/20/2016,657.15,661.11,661.2,655.75,0.05M,-0.34%
10/19/2016,659.39,654.45,660.77,654.45,0.05M,0.93%
10/18/2016,653.32,649.08,653.87,647.77,0.04M,0.44%
10/17/2016,650.46,657.08,657.81,650.46,0.05M,-1.08%
10/14/2016,657.59,656.92,662.05,656.89,0.05M,-0.11%
10/13/2016,658.29,651.64,658.49,649.63,0.05M,0.77%
10/12/2016,653.25,655.03,658.02,652.71,0.05M,-0.25%
10/11/2016,654.88,649.08,654.88,641.45,0.06M,1.18%
10/10/2016,647.25,657.58,657.92,647.17,0.05M,-1.56%
10/7/2016,657.54,665.31,666.33,654.05,0.05M,-0.84%
10/6/2016,663.12,665.23,667.15,663.12,0.07M,-0.13%
10/5/2016,663.95,663.56,665.98,661.76,0.05M,0.31%
10/4/2016,661.89,661.77,665.53,657.44,0.05M,-0.08%
10/3/2016,662.42,668.47,670.52,660.29,0.05M,-0.90%
9/30/2016,668.44,669.34,670.55,665.65,0.05M,-0.28%
9/29/2016,670.3,671.39,674.11,668.34,0.05M,0.17%
9/28/2016,669.17,670.32,672.92,667.72,0.05M,-0.30%
9/27/2016,671.21,665.3,671.21,664.47,0.06M,0.77%
9/26/2016,666.1,662.79,666.9,661.71,0.04M,0.27%
9/23/2016,664.31,662.23,664.31,660.85,0.04M,0.30%
9/22/2016,662.31,659.65,665.27,659.36,0.05M,0.74%
9/21/2016,657.44,653.67,658.05,652.62,0.06M,0.58%
9/20/2016,653.66,648.77,653.66,643.6,0.05M,0.74%
9/19/2016,648.83,646.47,648.83,644.23,0.05M,1.48%
9/16/2016,639.37,642.29,645.72,639.37,0.11M,-0.88%
9/15/2016,645.02,646.37,649.97,644.08,0.04M,-0.30%
9/14/2016,646.93,651.15,652.5,646.93,0.04M,-0.75%
9/13/2016,651.8,650.41,653.85,647.33,0.03M,0.03%
9/12/2016,651.63,657.61,657.61,646.87,0.04M,-1.07%
9/9/2016,658.66,662.04,663.68,657.64,0.04M,-0.09%
9/8/2016,659.25,654.53,661.54,654.38,0.06M,0.68%
9/7/2016,654.79,655.19,655.75,647.47,0.04M,-0.19%
9/6/2016,656.02,656.06,659.27,656.02,0.04M,0.14%
9/5/2016,655.08,660.24,661.13,652.13,0.05M,-0.61%
9/1/2016,659.09,665.2,665.2,655.28,0.04M,-0.93%
8/31/2016,665.25,662.41,666.7,661.32,0.05M,0.61%
8/30/2016,661.2,655.39,661.2,654.66,0.04M,0.76%
8/29/2016,656.23,660.07,666.02,656.23,0.05M,-0.07%
8/26/2016,656.71,652.64,659.34,652.64,0.05M,1.18%
8/25/2016,649.06,649.51,650.69,646.71,0.04M,-0.29%
8/24/2016,650.95,651.83,656.93,650.21,0.04M,0.00%
8/23/2016,650.92,643.9,651.19,642.5,0.04M,0.53%
8/22/2016,647.46,654.43,655.33,647.46,0.05M,-1.06%
8/19/2016,654.42,657.39,659.43,653.67,0.05M,0.24%
8/18/2016,652.87,653.36,656.33,646.59,0.05M,0.31%
8/17/2016,650.82,648.34,650.98,645.53,0.05M,0.68%
8/16/2016,646.44,647.15,650.45,645.48,0.06M,0.12%
8/15/2016,645.66,640.59,645.69,639.08,0.06M,0.71%
8/12/2016,641.11,650.55,652.87,638.1,0.06M,-0.62%
8/11/2016,645.1,634.27,645.1,633.95,0.07M,1.93%
8/10/2016,632.86,621.18,633.39,621.18,0.05M,1.84%
8/9/2016,621.43,614.16,621.88,614.16,0.04M,1.10%
8/8/2016,614.65,614.38,616.97,609.21,0.04M,-0.07%
8/5/2016,615.06,615.06,615.65,608.84,0.05M,-0.38%
8/4/2016,617.41,620.42,626.79,617.41,0.04M,-0.39%
8/3/2016,619.8,620.86,622.4,616.53,0.03M,-0.54%
8/2/2016,623.16,631.09,631.13,620.85,0.06M,-1.93%
8/1/2016,635.41,642.04,642.04,633.42,0.04M,-0.59%
7/29/2016,639.17,644,645.39,639.11,0.04M,-0.80%
7/28/2016,644.33,639.58,644.33,636.61,0.05M,0.73%
7/27/2016,639.63,634.67,640.41,634.42,0.05M,0.78%
7/26/2016,634.68,633.57,636.03,627.97,0.04M,0.23%
7/25/2016,633.21,636.37,638.17,631.18,0.04M,-0.18%
7/22/2016,634.34,642.19,642.35,626.4,0.08M,-1.37%
7/21/2016,643.16,647.51,650.12,642.22,0.04M,-0.31%
7/20/2016,645.15,654.45,654.49,645.15,0.05M,-1.38%
7/19/2016,654.17,664.82,665.11,647.33,0.05M,-1.23%
7/18/2016,662.29,653.82,662.41,652.51,0.05M,1.32%
7/15/2016,653.63,653.75,656.73,649.54,0.05M,0.38%
7/14/2016,651.14,657.05,664.43,651.14,0.07M,-0.88%
7/13/2016,656.89,645.04,657.66,645.04,0.07M,2.39%
7/12/2016,641.58,637.69,641.58,633.5,0.05M,0.87%
7/11/2016,636.02,643.77,648.37,633.89,0.05M,-1.17%
7/8/2016,643.56,645.21,648.73,639.67,0.05M,-0.15%
7/7/2016,644.52,639.9,645.01,638.63,0.04M,1.31%
7/6/2016,636.18,632.8,638.29,630.21,0.04M,-0.01%
7/5/2016,636.27,636.57,641.86,634.43,0.05M,0.43%
7/4/2016,633.57,629.19,634.23,629.19,0.05M,1.15%
7/1/2016,626.34,623.77,630.61,623.5,0.04M,0.73%
6/30/2016,621.79,623.98,626.9,621.52,0.03M,0.06%
6/29/2016,621.39,616.09,622.43,616.09,0.05M,1.15%
6/28/2016,614.31,612.52,616.51,612,0.03M,-0.02%
6/27/2016,614.42,609.64,614.42,601.71,0.04M,0.28%
6/24/2016,612.69,625.8,625.8,591.44,0.11M,-2.20%
6/23/2016,626.5,623.71,627.61,623.09,0.04M,0.37%
6/22/2016,624.18,626.53,628.26,623.76,0.03M,-0.44%
6/21/2016,626.97,627.16,631.02,626.97,0.04M,0.45%
6/20/2016,624.19,615.98,624.79,615.98,0.04M,1.37%
6/17/2016,615.75,621.15,622.15,615.39,0.08M,-1.09%
6/16/2016,622.54,625.02,627.46,622.54,0.05M,-0.26%
6/15/2016,624.19,624.66,625.8,621.06,0.04M,-0.19%
6/14/2016,625.36,620.01,625.36,617.71,0.03M,0.58%
6/13/2016,621.75,626.68,626.92,620.36,0.04M,-1.20%
6/10/2016,629.27,630.55,634.07,628.4,0.05M,-0.22%
6/9/2016,630.66,630.34,631.73,627.29,0.04M,0.09%
6/8/2016,630.09,624.83,632.6,624.83,0.05M,0.97%
6/7/2016,624.01,620.96,624.01,619.59,0.04M,0.83%
6/6/2016,618.88,620.61,622.23,615.91,0.04M,-0.35%
6/3/2016,621.05,622.07,622.65,619.15,0.04M,-0.02%
6/2/2016,621.18,619.14,622.88,618.1,0.04M,0.29%
6/1/2016,619.38,617.69,620.19,617.02,0.04M,0.30%
5/31/2016,617.52,618.91,621.3,616.85,0.04M,0.13%
5/30/2016,616.73,612.4,617.43,611.83,0.04M,0.94%
5/27/2016,611,607.21,612.66,605.16,0.03M,0.63%
5/26/2016,607.16,613.05,615.94,607.16,0.03M,-0.91%
5/25/2016,612.74,614.91,618.61,612.74,0.04M,-0.31%
5/24/2016,614.62,616.33,616.45,611.94,0.03M,0.03%
5/23/2016,614.45,616.81,617.39,612.43,0.02M,-0.32%
5/20/2016,616.4,621.34,623.19,615.91,0.04M,-0.76%
5/19/2016,621.13,624.73,625.99,620.11,0.04M,-0.45%
5/18/2016,623.92,625.18,628.3,622.71,0.04M,0.16%
5/17/2016,622.93,619.24,625.12,617.11,0.05M,1.26%
5/16/2016,615.17,612.03,615.89,608.96,0.03M,0.85%
5/13/2016,609.97,612.64,615.33,608.67,0.04M,-0.34%
5/12/2016,612.04,613.32,615.57,611.39,0.03M,0.01%
5/11/2016,611.96,606.32,611.96,604.25,0.04M,1.22%
5/10/2016,604.56,601.23,605.37,597.91,0.04M,0.05%
5/9/2016,604.24,610.78,612.82,604.24,0.04M,-0.54%
5/6/2016,607.55,604.96,610.19,604.7,0.04M,0.47%
5/5/2016,604.69,603.68,609.59,603.32,0.04M,0.35%
5/4/2016,602.57,600.63,606.88,597.4,0.05M,0.22%
4/29/2016,601.25,595.5,603.04,595.19,0.04M,0.94%
4/28/2016,595.63,597.87,600.36,593.46,0.03M,-0.30%
4/27/2016,597.43,603.93,603.93,593.93,0.06M,-0.64%
4/26/2016,601.27,593.35,601.27,593.35,0.06M,1.20%
4/25/2016,594.16,599.85,604.12,594.16,0.05M,-0.20%
4/22/2016,595.38,582.43,595.48,581.72,0.04M,2.17%
4/21/2016,582.76,578.09,584.37,577.19,0.03M,1.29%
4/20/2016,575.35,575.42,578.65,572.14,0.04M,0.05%
4/19/2016,575.06,584.14,584.42,575.06,0.04M,-1.61%
4/15/2016,584.47,586.27,591.76,584.47,0.03M,-0.30%
4/14/2016,586.21,582.4,591.64,582.4,0.04M,0.27%
4/13/2016,584.63,587.94,589.03,582.4,0.04M,-0.48%
4/12/2016,587.47,588.73,590.22,584.75,0.05M,0.12%
4/11/2016,586.78,580.79,588.42,580.65,0.05M,1.35%
4/8/2016,578.97,578.43,581.39,576.68,0.04M,-0.05%
4/7/2016,579.28,577.88,580.37,575.09,0.04M,0.50%
4/6/2016,576.4,571.47,576.4,569.4,0.03M,1.05%
4/5/2016,570.43,565.59,570.43,565.37,0.03M,0.83%
4/4/2016,565.71,568.01,570.25,563.05,0.04M,-0.45%
4/1/2016,568.27,570.7,572.17,566.81,0.04M,-0.60%
3/31/2016,571.69,575.37,579.44,571.69,0.05M,-0.94%
3/30/2016,577.11,573.58,579.97,572.16,0.04M,0.34%
3/29/2016,575.16,582.87,583.29,575.16,0.04M,-1.24%
3/28/2016,582.37,578.45,582.82,577.46,0.03M,0.71%
3/25/2016,578.24,576.64,579.84,571.71,0.05M,0.16%
3/24/2016,577.31,579.84,584.36,577.31,0.04M,-0.57%
3/23/2016,580.6,577.77,581.74,577.25,0.05M,0.46%
3/22/2016,577.97,580.01,580.67,575.68,0.04M,-0.34%
3/21/2016,579.95,582.85,587.78,579.95,0.05M,-0.34%
3/18/2016,581.95,587.13,587.92,581.95,0.08M,-0.77%
3/17/2016,586.47,588.62,590.98,586.37,0.06M,0.46%
3/16/2016,583.79,582.95,585.31,581.4,0.05M,0.13%
3/15/2016,583.02,586.45,588.05,581.72,0.05M,-0.69%
3/14/2016,587.09,586.63,587.93,584.06,0.04M,0.55%
3/11/2016,583.89,583.93,588.46,582.54,0.05M,0.02%
3/10/2016,583.77,582.95,583.79,580.19,0.04M,0.43%
3/9/2016,581.25,582.45,585.48,580.52,0.04M,-0.22%
3/8/2016,582.54,583.29,585.67,582.08,0.05M,-0.01%
3/7/2016,582.6,582.6,587.91,582.31,0.05M,0.29%
3/4/2016,580.94,579.08,583.73,577.53,0.04M,0.32%
3/3/2016,579.11,582.26,582.43,578.55,0.05M,-0.01%
3/2/2016,579.17,575.95,579.61,573.27,0.05M,1.08%
3/1/2016,572.99,570.88,576.3,570.88,0.04M,0.41%
2/29/2016,570.66,576.98,577.74,570.66,0.04M,-1.22%
2/26/2016,577.71,574.12,577.73,572.17,0.03M,0.82%
2/25/2016,573.02,580.63,583.87,573.02,0.05M,-1.01%
2/24/2016,578.87,571.54,581.76,570.14,0.06M,0.89%
2/23/2016,573.78,579.62,580.05,573.47,0.07M,-0.10%
2/22/2016,574.37,567.87,576.63,567.87,0.07M,1.21%
2/19/2016,567.51,566.68,568.97,565.25,0.07M,0.12%
2/18/2016,566.85,564.27,569.38,563.16,0.04M,1.02%
2/17/2016,561.1,565.69,567.31,561.1,0.05M,-0.22%
2/16/2016,562.32,560.98,564.21,560.95,0.04M,0.56%
2/15/2016,559.19,558.64,561.48,554.24,0.03M,-0.85%
2/5/2016,563.97,560.01,565.97,560.01,0.02M,0.49%
2/4/2016,561.22,560,562.88,559.33,0.02M,0.84%
2/3/2016,556.53,552.09,556.53,549.01,0.03M,0.26%
2/2/2016,555.09,555.13,559.8,553.76,0.03M,-0.52%
2/1/2016,557.98,562.4,565.79,557.98,0.03M,-0.65%
1/29/2016,561.61,557.31,562.79,554.63,0.04M,0.85%
1/28/2016,556.86,558.65,562.45,555.73,0.04M,-0.38%
1/27/2016,558.98,558.65,561.94,557.01,0.05M,0.80%
1/26/2016,554.52,553.09,560.05,549.32,0.06M,-1.36%
1/25/2016,562.19,546.87,562.22,546.87,0.06M,4.23%
1/22/2016,539.37,541.84,542.4,531.53,0.07M,0.16%
1/21/2016,538.53,541.34,548.09,537.88,0.06M,-1.05%
1/20/2016,544.24,546.69,551.88,543.59,0.05M,-1.10%
1/19/2016,550.29,541.43,550.29,541.43,0.05M,1.68%
1/18/2016,541.18,543.44,543.44,531.92,0.07M,-2.62%
1/15/2016,555.76,570.33,572.27,555.76,0.06M,-2.36%
1/14/2016,569.17,571.02,573.73,565.79,0.06M,-1.63%
1/13/2016,578.63,583.37,584.03,577.29,0.06M,-0.65%
1/12/2016,582.39,574.23,582.39,574.23,0.04M,1.51%
1/11/2016,573.72,574.95,579.24,573.02,0.04M,-0.39%
1/8/2016,575.96,578.97,579.97,571.96,0.05M,-1.09%
1/7/2016,582.3,589.12,589.12,577.19,0.05M,-1.30%
1/6/2016,589.97,582.81,589.97,582.81,0.03M,1.09%
1/5/2016,583.62,586.93,589.65,583.06,0.04M,-1.07%
1/4/2016,589.91,593.31,594.68,587.94,0.03M,-0.95%
12/31/2015,595.57,594.21,595.57,590.37,0.03M,0.13%
12/30/2015,594.8,589.93,594.8,587.81,0.03M,0.91%
12/29/2015,589.43,582.71,589.43,579.18,0.04M,1.08%
12/28/2015,583.16,583.14,586.52,582.58,0.03M,0.66%
12/25/2015,579.32,577.98,581.69,577.63,0.03M,0.45%
12/24/2015,576.71,575.86,578.1,575.11,0.02M,0.22%
12/23/2015,575.46,575.43,578.36,572.22,0.02M,-0.23%
12/22/2015,576.8,578.18,580.64,575.71,0.02M,-0.16%
12/21/2015,577.73,581.36,581.92,576.12,0.04M,-0.19%
12/18/2015,578.85,585.89,587.76,578.85,0.11M,-1.30%
12/17/2015,586.47,587.74,590.01,584.23,0.03M,0.43%
12/16/2015,583.97,584.14,588.21,582.58,0.02M,0.29%
12/15/2015,582.28,580.59,584.57,580.07,0.03M,0.49%
12/14/2015,579.42,581.57,582.93,577.68,0.04M,0.24%
12/11/2015,578.01,572.39,580.73,571.7,0.03M,0.96%
12/10/2015,572.5,575.37,578.1,572.5,0.03M,-0.36%
12/9/2015,574.54,584.48,587.62,574.54,0.04M,-1.76%
12/8/2015,584.85,574.21,584.85,568.51,0.04M,1.65%
12/7/2015,575.34,581.62,581.8,574.73,0.03M,-1.31%
12/4/2015,582.96,585.13,585.14,578.88,0.03M,-0.39%
12/3/2015,585.23,583.57,587.27,583.5,0.03M,0.22%
12/2/2015,583.94,579.54,586.15,579.54,0.04M,0.84%
12/1/2015,579.06,582.74,586.14,579.06,0.04M,-0.49%
11/30/2015,581.94,589.57,589.76,580.53,0.05M,-1.46%
11/27/2015,590.59,596.93,599.63,590.59,0.05M,-1.25%
11/26/2015,598.04,601.97,603.46,598.04,0.05M,-0.77%
11/25/2015,602.67,599.38,603.72,593.58,0.06M,0.41%
11/24/2015,600.21,607.48,607.48,597.01,0.06M,-1.11%
11/23/2015,606.93,611.14,615.96,606.93,0.05M,-0.69%
11/20/2015,611.16,608.86,614.03,608.12,0.05M,0.35%
11/19/2015,609.05,613.73,615.12,609.05,0.04M,-0.52%
11/18/2015,612.25,613.24,617.19,611.21,0.04M,-0.35%
11/17/2015,614.39,618.62,620.89,614.13,0.07M,-0.77%
11/16/2015,619.14,620.95,622.51,615.42,0.05M,-0.51%
11/13/2015,622.34,613.13,622.34,613.13,0.05M,1.29%
11/12/2015,614.39,612.12,614.39,603.06,0.06M,0.27%
11/11/2015,612.71,613.81,619.59,612.71,0.03M,-0.30%
11/10/2015,614.56,619.26,619.95,614.1,0.05M,-0.79%
11/9/2015,619.44,623.5,623.5,619.21,0.05M,-0.52%
11/6/2015,622.67,626.15,630.36,620.02,0.04M,-0.49%
11/5/2015,625.71,619.95,627.17,619.93,0.03M,0.70%
11/4/2015,621.35,626.75,630.6,621.35,0.03M,-0.40%
11/3/2015,623.85,613.48,623.85,611.3,0.04M,1.74%
11/2/2015,613.19,619.89,621.94,613.19,0.04M,-0.97%
10/30/2015,619.21,618.41,620.37,615.66,0.03M,0.19%
10/29/2015,618.01,610.56,618.01,610.56,0.04M,1.37%
10/28/2015,609.68,612.25,615.05,609.51,0.04M,-0.31%
10/27/2015,611.57,611.09,614.47,608.89,0.03M,-0.10%
10/26/2015,612.21,619.09,622.09,612.21,0.03M,-0.63%
10/23/2015,616.07,613.49,617.16,613.12,0.04M,1.03%
10/22/2015,609.78,603.84,611.06,603.84,0.03M,0.90%
10/21/2015,604.34,605.86,609.32,603.98,0.04M,-0.20%
10/20/2015,605.56,611.81,612.26,603.94,0.05M,-0.95%
10/19/2015,611.37,610.96,615.13,608.01,0.04M,0.27%
10/16/2015,609.73,609.76,616.35,609.73,0.05M,0.29%
10/15/2015,607.95,609.72,610.87,606.71,0.04M,0.06%
10/14/2015,607.57,610.78,612.59,607.57,0.04M,0.09%
10/13/2015,607.03,608.06,608.94,605.38,0.04M,-0.41%
10/12/2015,609.55,605.87,612.48,605.29,0.05M,0.65%
10/9/2015,605.6,609.08,611.15,605.6,0.07M,0.11%
10/8/2015,604.91,598.61,606.08,597.73,0.07M,1.08%
10/7/2015,598.42,602.12,605.22,598.36,0.06M,-0.25%
10/6/2015,599.92,596.87,599.92,592.44,0.07M,1.90%
10/5/2015,588.73,582.94,588.73,582.16,0.03M,1.38%
10/2/2015,580.74,582.47,584.06,580.74,0.02M,-0.27%
10/1/2015,582.33,581.67,584.43,581.2,0.02M,0.35%
9/30/2015,580.32,580.39,583.9,580.32,0.02M,0.23%
9/29/2015,578.98,577.85,579.66,575.06,0.03M,-0.59%
9/28/2015,582.42,588.69,589.64,582.42,0.03M,-0.97%
9/25/2015,588.11,588.91,591.12,584.87,22.92M,-0.22%
9/24/2015,589.42,591.39,593.67,589.42,28.41M,-0.31%
9/23/2015,591.23,590.58,593.13,588.24,27.63M,-0.26%
9/22/2015,592.78,591.81,593.93,589.01,34.39M,0.39%
9/21/2015,590.46,583.37,590.46,582.81,29.56M,1.33%
9/18/2015,582.73,578.78,586.19,578.78,0.06M,1.05%
9/17/2015,576.68,577.52,580.29,576.68,0.02M,-0.02%
9/16/2015,576.78,572.47,577.24,572.47,0.02M,0.92%
9/15/2015,571.53,574.39,574.93,570.59,0.02M,-0.78%
9/14/2015,576,583.07,585.77,574.96,0.03M,-1.25%
9/11/2015,583.27,588.89,590.04,582.8,0.03M,-0.90%
9/10/2015,588.54,583.91,591.1,582.79,0.02M,0.14%
9/9/2015,587.69,585.24,589.74,585.24,0.03M,0.74%
9/8/2015,583.35,572.91,583.78,572.85,0.04M,1.61%
9/7/2015,574.09,577.17,580.47,573.25,0.02M,-0.81%
9/4/2015,578.78,576.94,579.89,575.88,0.02M,0.56%
9/3/2015,575.58,581.3,581.89,572.64,0.04M,-1.38%
9/1/2015,583.61,586.53,591.08,583.02,0.03M,-0.45%
8/31/2015,586.23,596.58,596.58,586.23,0.04M,-1.94%
8/28/2015,597.81,585.35,597.81,582.42,0.07M,2.80%
8/27/2015,581.51,579.74,583.7,577.88,0.05M,1.15%
8/26/2015,574.88,561.17,577.15,561.17,0.06M,2.47%
8/25/2015,561,544.1,567.56,544.1,0.07M,0.37%
8/24/2015,558.92,580.86,580.86,552.23,0.08M,-4.92%
8/21/2015,587.83,589.51,591.32,572.16,0.09M,-1.74%
8/20/2015,598.22,606.66,609.72,597.46,0.05M,-1.76%
8/19/2015,608.91,610,611.63,600.69,0.04M,-0.47%
8/18/2015,611.8,605.42,611.8,604.7,0.04M,0.72%
8/17/2015,607.44,618.99,621.01,604.67,0.05M,-1.86%
8/14/2015,618.94,621.34,625.84,615.55,0.04M,-0.62%
8/13/2015,622.83,632.1,632.1,619.1,0.05M,-1.59%
8/12/2015,632.9,639.7,641.12,630.99,0.05M,-1.64%
8/11/2015,643.42,646.63,648.87,642.28,0.05M,-1.01%
8/10/2015,649.99,637.58,649.99,637.58,0.03M,1.82%
8/7/2015,638.4,635,638.75,631.97,0.03M,0.77%
8/6/2015,633.53,639.96,640.52,632.97,0.04M,-0.91%
8/5/2015,639.33,632.89,639.33,632.89,0.03M,1.28%
8/4/2015,631.27,637.2,638.14,631.27,0.03M,-0.89%
8/3/2015,636.92,642.46,642.61,632.93,0.06M,-1.61%
7/31/2015,647.36,653.03,654.56,647.36,0.04M,-0.67%
7/30/2015,651.7,651.35,652.74,648.12,0.04M,0.08%
7/29/2015,651.21,659.53,662.57,651.21,0.05M,-1.27%
7/28/2015,659.6,666.01,668.8,659.6,0.07M,-0.91%
7/27/2015,665.66,658.63,667.17,658.16,0.06M,1.17%
7/24/2015,657.97,657.47,661.15,653.95,0.04M,0.34%
7/23/2015,655.74,656.53,662.05,655.17,0.05M,0.10%
7/22/2015,655.06,640.42,655.11,639.66,0.04M,2.12%
7/21/2015,641.45,643.83,647.03,636.91,0.04M,-0.43%
7/20/2015,644.19,646.69,647.04,639.9,0.04M,-1.05%
7/17/2015,651.03,649.24,653.18,648.66,0.04M,0.30%
7/16/2015,649.06,647.99,652.55,644.13,0.05M,-0.37%
7/15/2015,651.45,658.81,661.97,651.45,0.05M,-1.04%
7/14/2015,658.28,653.67,658.51,648.89,0.06M,0.92%
7/13/2015,652.28,652.37,655.45,648.22,0.05M,0.55%
7/10/2015,648.73,651,652.29,647.2,0.07M,0.33%
7/9/2015,646.58,638.89,648.91,635.73,0.05M,0.14%
7/8/2015,645.67,652.98,655.9,640.61,0.09M,-1.16%
7/7/2015,653.27,647.83,656.46,644.74,0.07M,0.57%
7/6/2015,649.54,643.19,649.54,642.35,0.07M,1.51%
7/3/2015,639.87,635.89,639.87,635.34,0.07M,1.04%
7/2/2015,633.28,622.57,633.28,621.79,0.05M,1.66%
7/1/2015,622.91,624.36,624.97,617.57,0.05M,0.08%
6/30/2015,622.43,616.19,626.86,616.19,0.07M,0.36%
6/29/2015,620.22,608.75,620.22,608.75,0.05M,1.86%
6/26/2015,608.92,606.76,617.82,606.76,0.07M,-0.09%
6/25/2015,609.49,610.49,611.4,606.18,0.05M,-0.20%
6/24/2015,610.73,612.66,615.34,610.11,0.06M,-0.60%
6/23/2015,614.42,614.86,617.35,612.7,0.05M,-0.11%
6/22/2015,615.1,608,615.19,607.64,0.09M,1.96%
6/19/2015,603.26,603.43,606.82,601.09,0.12M,0.47%
6/18/2015,600.45,598.58,602.55,598.58,0.04M,0.37%
6/17/2015,598.25,599.52,603.62,595.35,0.05M,-0.44%
6/16/2015,600.92,605.8,607.6,600.92,0.08M,-0.60%
6/15/2015,604.53,605.47,606.8,601.88,0.08M,0.04%
6/12/2015,604.29,602.3,604.63,600.03,0.07M,0.48%
6/11/2015,601.4,598.47,602.96,597.27,0.08M,1.07%
6/10/2015,595.06,593.6,597.3,590.69,0.06M,0.29%
6/9/2015,593.36,593.56,599.44,591.9,0.06M,-0.19%
6/8/2015,594.51,592.22,599.19,592.22,0.09M,0.39%
6/5/2015,592.22,589.16,593.95,585.86,0.06M,0.81%
6/4/2015,587.48,586.82,590.42,586.18,0.04M,0.32%
6/3/2015,585.6,587.59,591.82,585.42,0.07M,-0.51%
6/2/2015,588.63,593.34,596.96,588.63,0.05M,-0.84%
6/1/2015,593.61,590.44,597.2,590.13,0.05M,0.73%
5/29/2015,589.32,594.34,597.08,588.15,0.06M,-0.83%
5/28/2015,594.27,589.06,599.22,588.19,0.07M,0.75%
5/27/2015,589.82,589.31,592.28,587.96,0.05M,-0.22%
5/26/2015,591.13,588.5,594.3,587.77,0.06M,0.47%
5/25/2015,588.36,585.08,589.18,582.45,0.04M,0.30%
5/22/2015,586.58,577.86,586.58,574.6,0.05M,1.37%
5/21/2015,578.64,574.5,578.64,570.49,0.05M,1.10%
5/20/2015,572.34,556.99,572.34,556.99,0.06M,2.86%
5/19/2015,556.44,552.46,556.92,552.46,0.03M,0.64%
5/18/2015,552.9,559.99,560.96,552.87,0.05M,-1.60%
5/15/2015,561.87,569.39,570.58,561.87,0.03M,-1.41%
5/14/2015,569.89,568.77,570.66,567.28,0.02M,0.11%
5/13/2015,569.28,572.33,573.24,565.11,0.04M,-0.30%
5/12/2015,571,580.11,580.27,570.11,0.03M,-1.45%
5/11/2015,579.41,582.99,585.88,579.41,0.05M,-0.60%
5/8/2015,582.91,581.87,586.21,581.35,0.03M,0.09%
5/7/2015,582.4,578.84,584.45,577.62,0.02M,0.52%
5/6/2015,579.39,585.64,585.64,578.89,0.02M,-1.04%
5/5/2015,585.45,576.34,585.45,571.07,0.04M,1.55%
5/4/2015,576.52,589.54,593.95,575.16,0.04M,-2.80%
4/27/2015,593.15,599.99,600.36,593.15,0.02M,-0.49%
4/24/2015,596.1,594.3,596.93,593.03,0.02M,0.57%
4/23/2015,592.71,594.13,596.85,589.61,0.03M,-0.22%
4/22/2015,594,594.89,597.4,593.99,0.03M,0.06%
4/21/2015,593.67,595.1,598.24,593.67,0.03M,-0.36%
4/20/2015,595.82,599.66,599.89,593.96,0.02M,-0.55%
4/17/2015,599.12,595.43,602.83,595.43,0.05M,0.68%
4/16/2015,595.09,593.91,597.01,592.84,0.04M,0.73%
4/15/2015,590.78,588.32,592.45,587.21,0.03M,0.60%
4/14/2015,587.24,589.11,592.03,587.24,0.02M,-0.43%
4/13/2015,589.77,586.09,589.77,585.86,0.03M,1.10%
4/10/2015,583.34,579.53,586.9,579.53,0.03M,0.86%
4/9/2015,578.35,575.5,581.25,575.36,0.02M,0.42%
4/8/2015,575.94,578.6,580.08,574.85,0.03M,-0.30%
4/7/2015,577.69,572.72,578.21,570.09,0.04M,0.87%
